c_avg_deg_cons,c_avg_dom_cons,c_avg_domdeg_cons,c_bounds_d,c_bounds_r,c_bounds_z,c_cv_deg_cons,c_cv_dom_cons,c_cv_domdeg_cons,c_domain,c_ent_deg_cons,c_ent_dom_cons,c_ent_domdeg_cons,c_logprod_deg_cons,c_logprod_dom_cons,c_max_deg_cons,c_max_dom_cons,c_max_domdeg_cons,c_min_deg_cons,c_min_dom_cons,c_min_domdeg_cons,c_num_cons,c_priority,c_ratio_cons,c_sum_ari_cons,c_sum_dom_cons,c_sum_domdeg_cons,d_array_cons,d_bool_cons,d_bool_vars,d_float_cons,d_float_vars,d_int_cons,d_int_vars,d_ratio_array_cons,d_ratio_bool_cons,d_ratio_bool_vars,d_ratio_float_cons,d_ratio_float_vars,d_ratio_int_cons,d_ratio_int_vars,d_ratio_set_cons,d_ratio_set_vars,d_set_cons,d_set_vars,gc_diff_globs,gc_global_cons,gc_ratio_diff,gc_ratio_globs,o_deg,o_deg_avg,o_deg_cons,o_deg_std,o_dom,o_dom_avg,o_dom_deg,o_dom_std,s_bool_search,s_first_fail,s_goal,s_indomain_max,s_indomain_min,s_input_order,s_int_search,s_labeled_vars,s_other_val,s_other_var,s_set_search,v_avg_deg_vars,v_avg_dom_vars,v_avg_domdeg_vars,v_cv_deg_vars,v_cv_dom_vars,v_cv_domdeg_vars,v_def_vars,v_ent_deg_vars,v_ent_dom_vars,v_ent_domdeg_vars,v_intro_vars,v_logprod_deg_vars,v_logprod_dom_vars,v_max_deg_vars,v_max_dom_vars,v_max_domdeg_vars,v_min_deg_vars,v_min_dom_vars,v_min_domdeg_vars,v_num_aliases,v_num_consts,v_num_vars,v_ratio_bounded,v_ratio_vars,v_sum_deg_vars,v_sum_dom_vars,"v_sum_domdeg_vars

",number_of_teams,fixtures_left,number_of_constraints,runtime,fpoints
2.55469,3.84786,1.48367,0,0,0,0.565997,0.653115,0.353494,0,1.17234,3.18225,1.21221,315.18,439.981,9,17.585,3,2,2,1,256,0,1.03226,711,985.053,379.82,0,0,105,0,0,150,143,0,0,0.423387,0,0,0.585938,0.576613,0,0,0,0,0,0,-nan,0,0,0,0,-0.693371,1,0.383901,inf,-0.925762,0,0,2,0,0,0,0,0,0,0,0,2.6371,2.60484,1.17103,1.44223,0.665505,0.583364,232,0.743832,0.870286,0.695552,210,279.234,300.979,29,10,4,0,1,0.137931,12,36,248,0.193548,0.96875,654,646,"290.417
",8,1,3,0.05,20
2.55469,3.86904,1.49174,0,0,0,0.565997,0.661569,0.361625,0,1.17234,3.14989,1.23799,315.18,441.198,9,19.3923,3,2,2,1,256,0,1.03644,711,990.475,381.886,0,0,105,0,0,150,142,0,0,0.425101,0,0,0.585938,0.574899,0,0,0,0,0,0,-nan,0,29,10.9526,0.113281,6.92154,10,3.8,0.344828,4.19658,0,0,2,0,0,0,0,0,0,0,0,2.64777,2.63158,1.18252,1.43792,0.66721,0.578095,232,0.708811,0.864766,0.697667,210,279.234,302.786,29,10,4,0,2,0.137931,12,36,247,0.194332,0.964844,654,650,"292.083
",8,1,3,0.05,11
2.70545,3.98168,1.44321,0,0,0,0.564379,0.639294,0.333592,0,1.27363,2.67604,1.22726,360.304,486.337,9,18.585,3,2,2,1,275,0,1.03383,765,1094.96,396.882,0,0,114,0,0,160,152,0,0,0.428571,0,0,0.581818,0.571429,0,0,0,0,0,0,-nan,0,29,10.3683,0.105455,6.06622,4,1.56012,0.137931,0.879372,0,0,2,0,0,0,0,0,0,0,0,2.79699,2.56391,1.15126,1.54434,0.636951,0.557349,251,0.655306,0.815977,0.681638,228,305.705,320.657,29,8,4,0,2,0.137931,14,30,266,0.165414,0.967273,744,682,"306.236
",8,1,3,0.05,13
2.55859,3.86739,1.48992,0,0,0,0.569281,0.65935,0.361399,0,1.17234,3.18189,1.23836,315.402,441.048,9,19,3,2,2,1,256,0,1.03226,711,990.053,381.42,0,0,105,0,0,150,143,0,0,0.423387,0,0,0.585938,0.576613,0,0,0,0,0,0,-nan,0,29,10.9802,0.113281,6.93467,10,3.80952,0.344828,4.22928,0,0,2,0,0,0,0,0,0,0,0,2.64113,2.625,1.18582,1.43917,0.664303,0.574768,233,0.732724,0.870286,0.686906,210,279.234,303.564,29,10,4,0,2,0.137931,12,36,248,0.193548,0.96875,655,651,"294.083
",8,1,3,0.06,16
2.55859,3.86739,1.48992,0,0,0,0.569281,0.65935,0.361399,0,1.17234,3.18189,1.23836,315.402,441.048,9,19,3,2,2,1,256,0,1.02811,711,990.053,381.42,0,0,105,0,0,150,144,0,0,0.421687,0,0,0.585938,0.578313,0,0,0,0,0,0,-nan,0,0,0,0,-0.692778,1,0.381902,inf,-0.928384,0,0,2,0,0,0,0,0,0,0,0,2.63052,2.61847,1.18106,1.44346,0.665778,0.579416,233,0.767531,0.904541,0.721897,210,279.234,303.564,29,10,4,0,1,0.137931,12,36,249,0.192771,0.972656,655,652,"294.083
",8,1,3,0.06,24
2.62362,3.91419,1.46668,0,0,0,0.57447,0.656872,0.348509,0,1.19456,2.96698,1.22937,342.879,471.482,9,19.585,3,2,2,1,271,0,1.03042,753,1060.75,397.471,0,0,112,0,0,158,151,0,0,0.425856,0,0,0.583026,0.574144,0,0,0,0,0,0,-nan,0,29,10.7271,0.107011,6.51795,7,2.70735,0.241379,2.64637,0,0,2,0,0,0,0,0,0,0,0,2.70342,2.58555,1.16807,1.49236,0.645168,0.556948,248,0.7143,0.832273,0.698735,224,297.677,318.857,29,8,4,0,2,0.137931,13,31,263,0.1673,0.97048,711,680,"307.201
",8,1,3,0.06,18
2.62082,3.87638,1.45431,0,0,0,0.567628,0.640194,0.340613,0,1.20752,2.93967,1.20481,340.487,465.666,9,16.585,3,2,2,1,269,0,1.03065,747,1042.75,391.209,0,0,112,0,0,156,149,0,0,0.429119,0,0,0.579926,0.570881,0,0,0,0,0,0,-nan,0,29,10.7362,0.107807,6.49382,7,2.75151,0.241379,2.77546,0,0,2,0,0,0,0,0,0,0,0,2.70115,2.54406,1.15658,1.4993,0.631069,0.55303,247,0.68953,0.809638,0.671696,224,294.507,312.857,29,8,4,0,2,0.137931,12,32,261,0.168582,0.97026,705,664,"301.868
",8,1,3,0.07,14
2.62082,3.88753,1.45877,0,0,0,0.567628,0.643432,0.34632,0,1.20752,2.95361,1.23025,340.487,466.347,9,17.585,3,2,2,1,269,0,1.03065,747,1045.75,392.41,0,0,112,0,0,156,149,0,0,0.429119,0,0,0.579926,0.570881,0,0,0,0,0,0,-nan,0,29,10.7362,0.107807,6.49382,4,1.56522,0.137931,0.891974,0,0,2,0,0,0,0,0,0,0,0,2.70115,2.55556,1.16041,1.4993,0.633671,0.552964,247,0.68953,0.82816,0.69968,224,294.507,313.857,29,8,4,0,2,0.137931,12,32,261,0.168582,0.97026,705,667,"302.868
",8,1,3,0.06,9
2.62687,3.87644,1.44967,0,0,0,0.573709,0.654439,0.341836,0,1.24206,2.80298,1.20592,339.347,462.957,9,17.585,3,2,2,1,268,0,1.03475,745,1038.88,388.51,0,0,111,0,0,156,148,0,0,0.428571,0,0,0.58209,0.571429,0,0,0,0,0,0,-nan,0,29,10.669,0.108209,6.47096,4,1.55322,0.137931,0.847879,0,0,2,0,0,0,0,0,0,0,0,2.71815,2.57529,1.15811,1.49422,0.652479,0.568582,244,0.659905,0.796429,0.641865,222,295.262,312.587,29,10,4,0,2,0.137931,13,32,259,0.173745,0.966418,704,667,"299.951
",8,1,3,0.06,20
2.62271,3.93963,1.4754,0,0,0,0.577436,0.670053,0.34993,0,1.18304,2.96754,1.25173,345.072,476.655,9,21.7142,3,2,2,1,273,0,1.03409,759,1075.52,402.785,0,0,112,0,0,160,152,0,0,0.424242,0,0,0.586081,0.575758,0,0,0,0,0,0,-nan,0,29,10.6927,0.106227,6.53027,4,1.52822,0.137931,0.811474,0,0,2,0,0,0,0,0,0,0,0,2.71212,2.61742,1.17311,1.48428,0.650939,0.562111,248,0.714849,0.878126,0.724438,224,300.847,323.179,29,8,4,0,2,0.137931,14,30,264,0.166667,0.967033,716,691,"309.701
",8,1,4,0.06,17
2.55906,3.84768,1.48401,0,0,0,0.566923,0.648652,0.361769,0,1.17847,3.19677,1.23926,313.18,436.415,9,17.585,3,2,2,1,254,0,1.02834,705,977.312,376.938,0,0,105,0,0,148,142,0,0,0.425101,0,0,0.582677,0.574899,0,0,0,0,0,0,-nan,0,29,11.02,0.114173,6.92085,10,3.85938,0.344828,4.42096,0,0,2,0,0,0,0,0,0,0,0,2.63158,2.59109,1.18252,1.4478,0.646777,0.570392,233,0.728583,0.900684,0.726874,210,276.064,300.108,29,10,4,0,2,0.137931,11,37,247,0.194332,0.972441,650,640,"292.083
",8,1,4,0.06,21
2.62271,3.93963,1.4754,0,0,0,0.577436,0.670053,0.34993,0,1.18304,2.96754,1.25173,345.072,476.655,9,21.7142,3,2,2,1,273,0,1.03409,759,1075.52,402.785,0,0,112,0,0,160,152,0,0,0.424242,0,0,0.586081,0.575758,0,0,0,0,0,0,-nan,0,29,10.6927,0.106227,6.53027,4,1.52822,0.137931,0.811474,0,0,2,0,0,0,0,0,0,0,0,2.71212,2.61742,1.17311,1.48428,0.650939,0.562111,248,0.714849,0.878126,0.724438,224,300.847,323.179,29,8,4,0,2,0.137931,14,30,264,0.166667,0.967033,716,691,"309.701
",8,1,4,0.06,14
2.61993,3.88227,1.45566,0,0,0,0.56976,0.643782,0.333541,0,1.19224,2.99273,1.1909,342.709,469.67,9,16.9069,3,2,2,1,271,0,1.03435,753,1052.1,394.484,0,0,112,0,0,158,150,0,0,0.427481,0,0,0.583026,0.572519,0,0,0,0,0,0,-nan,0,29,10.7014,0.107011,6.50616,4,1.56418,0.137931,0.889907,0,0,2,0,0,0,0,0,0,0,0,2.70992,2.55725,1.15535,1.49111,0.633975,0.558692,247,0.691362,0.831648,0.669756,224,297.677,315.371,29,8,4,0,2,0.137931,13,31,262,0.167939,0.96679,710,670,"302.701
",8,1,4,0.06,20
2.50215,3.87528,1.53167,0,0,0,0.553093,0.650322,0.373304,0,1.12469,2.98532,1.30111,281.154,402.871,9,18.3219,3,2,2,1,233,0,1.03097,647,902.941,356.88,0,0,94,0,0,138,132,0,0,0.415929,0,0,0.592275,0.584071,0,0,0,0,0,0,-nan,0,0,0,0,-0.721749,1,0.373554,inf,-0.914837,0,0,2,0,0,0,0,0,0,0,0,2.57965,2.67699,1.20265,1.38552,0.684762,0.59911,210,0.808021,0.968392,0.77869,188,252.791,279.815,29,10,4,0,1,0.137931,11,34,226,0.199115,0.969957,583,605,"271.799
",8,1,4,0.06,15
2.55172,3.90523,1.5073,0,0,0,0.569174,0.664178,0.356068,0,1.12628,3.05397,1.25873,320.935,453.378,9,20.9069,3,2,2,1,261,0,1.03162,725,1019.26,393.405,0,0,106,0,0,154,147,0,0,0.418972,0,0,0.590038,0.581028,0,0,0,0,0,0,-nan,0,0,0,0,-0.698549,1,0.378743,inf,-0.938866,0,0,2,0,0,0,0,0,0,0,0,2.63241,2.64032,1.18379,1.43154,0.661711,0.576191,236,0.793934,0.929474,0.778503,212,284.819,310.764,29,8,4,0,1,0.137931,13,31,253,0.173913,0.969349,666,668,"299.5
",8,1,4,0.05,18
2.62362,3.91216,1.46586,0,0,0,0.57447,0.656173,0.347128,0,1.19456,2.95527,1.22937,342.879,471.367,9,19.3923,3,2,2,1,271,0,1.03042,753,1060.2,397.247,0,0,112,0,0,158,151,0,0,0.425856,0,0,0.583026,0.574144,0,0,0,0,0,0,-nan,0,29,10.7271,0.107011,6.51795,7,2.71134,0.241379,2.68907,0,0,2,0,0,0,0,0,0,0,0,2.70342,2.58175,1.1706,1.49236,0.636407,0.562625,248,0.7143,0.875511,0.698735,224,297.677,319.179,29,8,4,0,2,0.137931,13,31,263,0.1673,0.97048,711,679,"307.868
",8,1,4,0.05,20
2.6306,3.90112,1.45799,0,0,0,0.577462,0.663034,0.351321,0,1.23795,2.79136,1.255,339.539,464.446,9,19.585,3,2,2,1,268,0,1.03077,745,1045.5,390.743,0,0,111,0,0,156,149,0,0,0.426923,0,0,0.58209,0.573077,0,0,0,0,0,0,-nan,0,29,10.695,0.108209,6.48284,4,1.54532,0.137931,0.839549,0,0,2,0,0,0,0,0,0,0,0,2.71154,2.58846,1.16584,1.49549,0.649539,0.560138,245,0.686068,0.85328,0.703858,222,295.262,315.394,29,10,4,0,2,0.137931,13,32,260,0.173077,0.970149,705,673,"303.118
",8,1,4,0.05,24
2.61993,3.91335,1.4675,0,0,0,0.56976,0.655968,0.347686,0,1.19224,2.95223,1.25269,342.709,471.537,9,19.7142,3,2,2,1,271,0,1.03435,753,1060.52,397.692,0,0,112,0,0,158,150,0,0,0.427481,0,0,0.583026,0.572519,0,0,0,0,0,0,-nan,0,29,10.7014,0.107011,6.50616,7,2.70501,0.241379,2.66255,0,0,2,0,0,0,0,0,0,0,0,2.70992,2.58779,1.16553,1.49111,0.640369,0.558388,247,0.691362,0.874903,0.722652,224,297.677,318.179,29,8,4,0,2,0.137931,13,31,262,0.167939,0.96679,710,678,"305.368
",8,1,4,0.05,12
2.61993,3.91335,1.4675,0,0,0,0.56976,0.655968,0.347686,0,1.19224,2.95223,1.25269,342.709,471.537,9,19.7142,3,2,2,1,271,0,1.03042,753,1060.52,397.692,0,0,112,0,0,158,151,0,0,0.425856,0,0,0.583026,0.574144,0,0,0,0,0,0,-nan,0,0,0,0,-0.668792,1,0.387334,inf,-0.954661,0,0,2,0,0,0,0,0,0,0,0,2.69962,2.58175,1.16109,1.49523,0.641763,0.562853,247,0.724774,0.907617,0.755946,224,297.677,318.179,29,8,4,0,1,0.137931,13,31,263,0.1673,0.97048,710,679,"305.368
",8,1,4,0.05,27
2.4958,3.91661,1.55128,0,0,0,0.553081,0.651884,0.365726,0,1.09018,3.26229,1.27467,286.686,415.547,9,20.2288,3,2,2,1,238,0,1.03478,661,932.153,369.205,0,0,95,0,0,142,135,0,0,0.413043,0,0,0.596639,0.586957,0,0,0,0,0,0,-nan,0,0,0,0,-0.728583,1,0.37037,inf,-0.926527,0,0,2,0,0,0,0,0,0,0,0,2.58261,2.7,1.20528,1.37253,0.679559,0.595285,213,0.834595,1.00659,0.826901,190,258.376,287.015,29,10,4,0,1,0.137931,12,36,230,0.208696,0.966387,594,621,"277.216
",8,1,5,0.05,18
2.55469,3.8282,1.47618,0,0,0,0.565997,0.645225,0.342941,0,1.17234,3.2026,1.1985,315.18,438.964,9,15.9069,3,2,2,1,256,0,1.03644,711,980.019,377.902,0,0,105,0,0,150,142,0,0,0.425101,0,0,0.585938,0.574899,0,0,0,0,0,0,-nan,0,29,10.9526,0.113281,6.92154,4,1.54859,0.137931,0.846547,0,0,2,0,0,0,0,0,0,0,0,2.64777,2.583,1.16633,1.43792,0.648031,0.572582,232,0.708811,0.867236,0.663674,210,279.234,299.301,29,10,4,0,2,0.137931,12,36,247,0.194332,0.964844,654,638,"288.083
",8,1,5,0.05,15
2.49782,3.77659,1.49867,0,0,0,0.544277,0.62013,0.36364,0,1.06819,3.21775,1.25485,276.312,390.009,9,13,3,2,2,1,229,0,1.03153,635,864.839,343.196,0,0,94,0,0,134,128,0,0,0.423423,0,0,0.585153,0.576577,0,0,0,0,0,0,-nan,0,29,11.2552,0.126638,7.33337,4,1.54704,0.137931,0.827957,0,0,2,0,0,0,0,0,0,0,0,2.57658,2.58559,1.18903,1.39844,0.660708,0.607216,209,0.735801,0.914705,0.747209,188,246.451,269.131,29,13,5,0,2,0.137931,9,40,222,0.220721,0.969432,572,574,"263.966
",8,1,5,0.05,13
2.4958,3.91867,1.55205,0,0,0,0.553081,0.65251,0.365515,0,1.09018,3.21679,1.27467,286.686,415.705,9,20.3923,3,2,2,1,238,0,1.03478,661,932.643,369.389,0,0,95,0,0,142,135,0,0,0.413043,0,0,0.596639,0.586957,0,0,0,0,0,0,-nan,0,0,0,0,-0.728583,1,0.37037,inf,-0.926527,0,0,2,0,0,0,0,0,0,0,0,2.58261,2.7,1.20528,1.37253,0.679559,0.595285,213,0.834595,0.995404,0.768561,190,258.376,287.179,29,10,4,0,1,0.137931,12,36,230,0.208696,0.966387,594,621,"277.216
",8,1,5,0.05,16
2.70545,3.96337,1.43623,0,0,0,0.564379,0.631906,0.321708,0,1.27363,2.67954,1.215,360.304,485.329,9,16.9069,3,2,2,1,275,0,1.03383,765,1089.93,394.964,0,0,114,0,0,160,152,0,0,0.428571,0,0,0.581818,0.571429,0,0,0,0,0,0,-nan,0,29,10.3683,0.105455,6.06622,7,2.75852,0.241379,2.83698,0,0,2,0,0,0,0,0,0,0,0,2.79699,2.53759,1.14249,1.54434,0.619856,0.550454,251,0.655306,0.843188,0.676817,228,305.705,318.979,29,8,4,0,2,0.137931,14,30,266,0.165414,0.967273,744,675,"303.902
",8,1,5,0.05,25
2.71062,3.95803,1.43354,0,0,0,0.566682,0.627996,0.327203,0,1.27864,2.67569,1.22821,358.251,481.289,9,16.3219,3,2,2,1,273,0,1.02632,759,1080.54,391.355,0,0,114,0,0,158,152,0,0,0.428571,0,0,0.578755,0.571429,0,0,0,0,0,0,-nan,0,29,10.4243,0.106227,6.06584,4,1.59043,0.137931,0.973885,0,0,2,0,0,0,0,0,0,0,0,2.78195,2.51504,1.14562,1.55367,0.606266,0.538143,252,0.680212,0.859612,0.690467,228,302.535,317.371,29,8,4,0,2,0.137931,13,31,266,0.165414,0.974359,740,669,"304.736
",8,1,5,0.05,12
2.62082,3.85657,1.44699,0,0,0,0.567628,0.632663,0.330469,0,1.20752,2.99434,1.19175,340.487,464.536,9,14.9069,3,2,2,1,269,0,1.03065,747,1037.42,389.242,0,0,112,0,0,156,149,0,0,0.429119,0,0,0.579926,0.570881,0,0,0,0,0,0,-nan,0,29,10.7362,0.107807,6.49382,7,2.7766,0.241379,2.90805,0,0,2,0,0,0,0,0,0,0,0,2.70115,2.52107,1.15467,1.4993,0.610923,0.56906,247,0.68953,0.859593,0.708652,224,294.507,311.693,29,8,5,0,2,0.137931,12,32,261,0.168582,0.97026,705,658,"301.368
",8,1,5,0.05,23
2.49576,3.90089,1.54628,0,0,0,0.54896,0.645295,0.368463,0,1.11201,3.22619,1.27474,284.494,411.02,9,19.1293,3,2,2,1,236,0,1.03509,655,920.609,364.922,0,0,95,0,0,140,133,0,0,0.416667,0,0,0.59322,0.583333,0,0,0,0,0,0,-nan,0,29,11.2258,0.122881,7.42576,10,3.73159,0.344828,4.09203,0,0,2,0,0,0,0,0,0,0,0,2.58333,2.67982,1.21001,1.37707,0.667539,0.58334,213,0.793998,0.98686,0.761435,190,255.206,284.085,29,10,4,0,2,0.137931,11,37,228,0.210526,0.966102,589,611,"275.882
",8,1,5,0.05,19
2.54864,3.81828,1.4777,0,0,0,0.557927,0.625081,0.336746,0,1.13896,3.00316,1.19744,316.35,441.302,9,14,3,2,2,1,257,0,1.03213,713,981.299,379.769,0,0,106,0,0,150,143,0,0,0.425703,0,0,0.583658,0.574297,0,0,0,0,0,0,-nan,0,29,11.0244,0.11284,6.94664,7,2.75355,0.241379,2.82095,0,0,2,0,0,0,0,0,0,0,0,2.63052,2.54217,1.16399,1.44306,0.621618,0.558484,235,0.729795,0.862542,0.634039,212,278.479,299.027,29,8,4,0,2,0.137931,11,33,249,0.176707,0.968872,655,633,"289.833
",8,1,5,0.05,21
2.55172,3.89373,1.50299,0,0,0,0.569174,0.658619,0.350495,0,1.12628,3.06052,1.24712,320.935,452.781,9,19.9069,3,2,2,1,261,0,1.03571,725,1016.26,392.28,0,0,106,0,0,154,146,0,0,0.420635,0,0,0.590038,0.579365,0,0,0,0,0,0,-nan,0,29,10.973,0.111111,6.98718,7,2.66063,0.241379,2.54499,0,0,2,0,0,0,0,0,0,0,0,2.64286,2.63095,1.1832,1.42732,0.65251,0.568776,236,0.759692,0.907854,0.728973,212,284.819,309.764,29,8,4,0,2,0.137931,13,31,252,0.174603,0.965517,666,663,"298.167
",8,1,5,0.05,21
2.54983,4.33133,1.67505,0,0,0,0.556547,0.665777,0.412994,0,1.22833,2.95673,1.47095,358.069,538.961,9,24,3,2,2,1,291,0,1.03191,805,1260.42,487.441,0,0,116,0,0,174,166,0,0,0.411348,0,0,0.597938,0.588652,0,0,0,0,0,0,-nan,0,29,11.0216,0.0996564,7.3621,13,4.71208,0.448276,5.13973,0,0,2,0,0,0,0,0,0,0,0,2.63121,2.75887,1.21097,1.36124,0.722232,0.619901,258,0.874044,1.00093,0.723701,232,321.649,356.669,29,13,5,0,2,0.344828,13,37,282,0.177305,0.969072,742,778,"341.494
",8,2,1,0.05,11
2.67524,4.38769,1.59864,0,0,0,0.549548,0.645522,0.395196,0,1.35028,3.48681,1.37712,404.117,581.009,9,21,3,2,2,1,311,0,1.0298,861,1364.57,497.176,0,0,126,0,0,184,176,0,0,0.417219,0,0,0.59164,0.582781,0,0,0,0,0,0,-nan,0,29,10.5264,0.0932476,6.44502,7,2.63591,0.241379,2.38245,0,0,2,0,0,0,0,0,0,0,0,2.75497,2.65563,1.1746,1.47811,0.686651,0.596706,279,0.839796,0.968734,0.693429,252,347.365,372.81,29,13,5,0,2,0.137931,14,39,302,0.175497,0.971061,832,802,"354.73
",8,2,1,0.05,17
2.66458,4.44232,1.62344,0,0,0,0.549992,0.651028,0.394445,0,1.28972,2.96502,1.27448,413.346,601.039,9,24,3,2,2,1,319,0,1.02903,883,1417.1,517.876,0,0,128,0,0,190,182,0,0,0.412903,0,0,0.595611,0.587097,0,0,0,0,0,0,-nan,0,29,10.5765,0.0909091,6.52559,7,2.61446,0.241379,2.40222,0,0,2,0,0,0,0,0,0,0,0,2.74194,2.67742,1.18569,1.46753,0.672069,0.583714,286,0.885728,0.96681,0.711933,256,355.365,385.965,29,10,4,0,2,0.241379,15,33,310,0.154839,0.971787,850,830,"367.563
",8,2,1,0.05,12
2.76129,4.53447,1.59301,0,0,0,0.525343,0.620258,0.386096,0,1.41268,3.05517,1.32951,418.852,594.871,9,21,3,2,2,1,310,0,1.0299,859,1405.69,493.834,0,0,125,0,0,184,176,0,0,0.415282,0,0,0.593548,0.584718,0,0,0,0,0,0,-nan,0,29,10.1974,0.0935484,6.01503,4,1.50877,0.137931,0.759895,0,0,2,0,0,0,0,0,0,0,0,2.84385,2.65116,1.16948,1.52908,0.66953,0.588804,278,0.857876,0.968248,0.696215,250,349.808,372.11,29,10,4,0,2,0.137931,15,33,301,0.159468,0.970968,856,798,"352.014
",8,2,1,0.05,8
2.67524,4.36715,1.59139,0,0,0,0.552809,0.649428,0.395008,0,1.31865,3.41603,1.37712,403.813,578.996,9,21,3,2,2,1,311,0,1.0298,861,1358.18,494.923,0,0,126,0,0,184,176,0,0,0.417219,0,0,0.59164,0.582781,0,0,0,0,0,0,-nan,0,29,10.5264,0.0932476,6.44502,7,2.63591,0.241379,2.33637,0,0,2,0,0,0,0,0,0,0,0,2.75497,2.65563,1.1746,1.47811,0.700193,0.604781,279,0.839796,0.958264,0.67301,252,347.365,372.443,29,16,6,0,2,0.137931,14,40,302,0.178808,0.971061,832,802,"354.73
",8,2,1,0.07,14
2.67089,4.42347,1.61362,0,0,0,0.553965,0.655983,0.395967,0,1.30138,3.36889,1.3841,409.82,593.268,9,24,3,2,2,1,316,0,1.02932,875,1397.82,509.904,0,0,127,0,0,188,180,0,0,0.413681,0,0,0.594937,0.586319,0,0,0,0,0,0,-nan,0,29,10.5486,0.0917722,6.49581,10,3.72573,0.344828,3.97039,0,0,2,0,0,0,0,0,0,0,0,2.74919,2.68404,1.18506,1.46996,0.686514,0.593072,283,0.874446,0.979999,0.720207,254,352.95,382.273,29,13,5,0,2,0.137931,15,38,307,0.172638,0.971519,844,824,"363.813
",8,2,1,0.06,18
2.75556,4.56804,1.60751,0,0,0,0.530124,0.631183,0.387961,0,1.36451,3.05635,1.27967,424.555,606.877,9,24,3,2,2,1,315,0,1.02941,873,1438.93,506.367,0,0,126,0,0,188,180,0,0,0.411765,0,0,0.596825,0.588235,0,0,0,0,0,0,-nan,0,29,10.2235,0.0920635,6.06318,7,2.6122,0.241379,2.40601,0,0,2,0,0,0,0,0,0,0,0,2.8366,2.67974,1.18006,1.52123,0.670071,0.585437,282,0.892398,0.986956,0.7235,252,355.393,381.573,29,10,4,0,2,0.137931,16,32,306,0.156863,0.971429,868,820,"361.098
",8,2,1,0.06,24
2.66458,4.44232,1.62344,0,0,0,0.549992,0.651028,0.394445,0,1.28972,2.96502,1.27448,413.346,601.039,9,24,3,2,2,1,319,0,1.02903,883,1417.1,517.876,0,0,128,0,0,190,182,0,0,0.412903,0,0,0.595611,0.587097,0,0,0,0,0,0,-nan,0,29,10.5765,0.0909091,6.52559,7,2.61446,0.241379,2.40222,0,0,2,0,0,0,0,0,0,0,0,2.74194,2.67742,1.18569,1.46753,0.672069,0.583714,286,0.885728,0.96681,0.711933,256,355.365,385.965,29,10,4,0,2,0.241379,15,33,310,0.154839,0.971787,850,830,"367.563
",8,2,1,0.07,18
2.60194,4.36498,1.64354,0,0,0,0.55829,0.662476,0.403185,0,1.26195,3.05664,1.40837,389.072,574.768,9,24,3,2,2,1,309,0,1.03,855,1348.78,507.855,0,0,124,0,0,184,176,0,0,0.413333,0,0,0.595469,0.586667,0,0,0,0,0,0,-nan,0,29,10.8209,0.0938511,6.9349,7,2.58621,0.241379,2.29032,0,0,2,0,0,0,0,0,0,0,0,2.68,2.70667,1.1951,1.41615,0.692569,0.597354,276,0.872087,0.976357,0.704459,248,342.507,375.432,29,10,4,0,2,0.241379,14,34,300,0.16,0.970874,804,812,"358.529
",8,2,1,0.08,15
2.76873,4.51597,1.58354,0,0,0,0.528999,0.624629,0.386806,0,1.43237,3.16402,1.36004,415.326,587.349,9,21,3,2,2,1,307,0,1.0302,851,1386.4,486.147,0,0,124,0,0,182,174,0,0,0.416107,0,0,0.592834,0.583893,0,0,0,0,0,0,-nan,0,29,10.1671,0.0944625,5.98627,4,1.50505,0.137931,0.73752,0,0,2,0,0,0,0,0,0,0,0,2.85235,2.65772,1.16867,1.53135,0.684795,0.598666,275,0.843067,0.978414,0.703925,248,347.393,368.418,29,13,5,0,2,0.137931,15,38,298,0.177852,0.970684,850,792,"348.264
",8,2,1,0.07,16
2.67089,4.43442,1.61749,0,0,0,0.552361,0.652927,0.395131,0,1.31527,3.25235,1.33717,410.006,594.454,9,23.8074,3,2,2,1,316,0,1.02932,875,1401.28,511.126,0,0,127,0,0,188,180,0,0,0.413681,0,0,0.594937,0.586319,0,0,0,0,0,0,-nan,0,29,10.5486,0.0917722,6.49581,4,1.4921,0.137931,0.726343,0,0,2,0,0,0,0,0,0,0,0,2.74919,2.68078,1.18397,1.46996,0.677506,0.587916,283,0.874446,0.983159,0.726251,254,352.95,382.309,29,10,4,0,2,0.137931,15,33,307,0.156352,0.971519,844,823,"363.48
",8,2,2,0.07,15
2.68387,4.39583,1.59736,0,0,0,0.560302,0.663517,0.398675,0,1.3308,3.41838,1.39232,402.954,578.784,9,23.8074,3,2,2,1,310,0,1.0299,859,1362.71,495.181,0,0,125,0,0,184,176,0,0,0.415282,0,0,0.593548,0.584718,0,0,0,0,0,0,-nan,0,29,10.4916,0.0935484,6.4357,7,2.59803,0.241379,2.26273,0,0,2,0,0,0,0,0,0,0,0,2.76412,2.69435,1.18266,1.47483,0.706239,0.606882,277,0.847027,0.994501,0.73566,250,348.12,374.926,29,13,5,0,2,0.137931,15,38,301,0.17608,0.970968,832,811,"355.98
",8,2,2,0.07,23
