c_avg_deg_cons,c_avg_dom_cons,c_avg_domdeg_cons,c_bounds_d,c_bounds_r,c_bounds_z,c_cv_deg_cons,c_cv_dom_cons,c_cv_domdeg_cons,c_domain,c_ent_deg_cons,c_ent_dom_cons,c_ent_domdeg_cons,c_logprod_deg_cons,c_logprod_dom_cons,c_max_deg_cons,c_max_dom_cons,c_max_domdeg_cons,c_min_deg_cons,c_min_dom_cons,c_min_domdeg_cons,c_num_cons,c_priority,c_ratio_cons,c_sum_ari_cons,c_sum_dom_cons,c_sum_domdeg_cons,d_array_cons,d_bool_cons,d_bool_vars,d_float_cons,d_float_vars,d_int_cons,d_int_vars,d_ratio_array_cons,d_ratio_bool_cons,d_ratio_bool_vars,d_ratio_float_cons,d_ratio_float_vars,d_ratio_int_cons,d_ratio_int_vars,d_ratio_set_cons,d_ratio_set_vars,d_set_cons,d_set_vars,gc_diff_globs,gc_global_cons,gc_ratio_diff,gc_ratio_globs,o_deg,o_deg_avg,o_deg_cons,o_deg_std,o_dom,o_dom_avg,o_dom_deg,o_dom_std,s_bool_search,s_first_fail,s_goal,s_indomain_max,s_indomain_min,s_input_order,s_int_search,s_labeled_vars,s_other_val,s_other_var,s_set_search,v_avg_deg_vars,v_avg_dom_vars,v_avg_domdeg_vars,v_cv_deg_vars,v_cv_dom_vars,v_cv_domdeg_vars,v_def_vars,v_ent_deg_vars,v_ent_dom_vars,v_ent_domdeg_vars,v_intro_vars,v_logprod_deg_vars,v_logprod_dom_vars,v_max_deg_vars,v_max_dom_vars,v_max_domdeg_vars,v_min_deg_vars,v_min_dom_vars,v_min_domdeg_vars,v_num_aliases,v_num_consts,v_num_vars,v_ratio_bounded,v_ratio_vars,v_sum_deg_vars,v_sum_dom_vars,"v_sum_domdeg_vars

",number_of_teams,fixtures_left,number_of_constraints,runtime,fpoints
2.75753,5.34817,1.85434,0,0,0,0.662183,0.782995,0.540808,0,1.33247,3.48868,1.42,825.779,1263.65,11,33.2193,3.53824,2,2,1,631,0,1.01774,1731,3374.69,1170.09,0,0,250,0,0,380,370,0,0,0.403226,0,0,0.602219,0.596774,0,0,0,0,0,0,-nan,0,37,13.1839,0.0586371,7.72202,19,6.50829,0.513514,5.13257,0,0,2,0,0,0,0,0,0,0,0,2.80645,2.91935,1.21792,1.57781,1.0732,0.910033,540,0.938952,1.07056,0.504585,610,733.794,784.482,37,28,10,0,2,0.351351,130,64,620,0.312903,0.982567,1740,1810,"755.113
",10,7,1,15.02,17
2.75676,5.33814,1.85087,0,0,0,0.658019,0.777519,0.541592,0,1.33299,3.48798,1.45118,823.611,1258.31,11,29.8974,3.58718,2,2,1,629,0,1.0178,1725,3357.69,1164.2,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,22,7.59553,0.594595,6.14879,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.89644,1.21108,1.58071,1.07265,0.910019,539,0.925723,1.06704,0.497774,621,730.624,777.977,37,31,11,0,2,0.432432,140,71,618,0.341424,0.982512,1734,1790,"748.446
",10,7,1,15.02,17
2.75676,5.34548,1.85319,0,0,0,0.654833,0.776005,0.542198,0,1.33399,3.33907,1.37424,823.817,1259.24,11,29.8974,3.48374,2,2,1,629,0,1.0178,1725,3362.31,1165.66,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,16,5.52402,0.432432,4.2534,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.89644,1.21108,1.58071,1.06363,0.903897,539,0.925723,1.05812,0.47937,599,730.624,778.202,37,28,10,0,2,0.432432,118,60,618,0.288026,0.982512,1734,1790,"748.446
",10,7,1,1.50,15
2.75676,5.3052,1.84017,0,0,0,0.663717,0.781628,0.540188,0,1.30638,3.48798,1.47821,822.781,1253.81,11,29.8974,3.58718,2,2,1,629,0,1.0178,1725,3336.97,1157.46,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,22,7.59553,0.594595,6.05807,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.89644,1.21108,1.58071,1.08872,0.920936,539,0.925723,1.05031,0.474682,621,730.624,777.013,37,31,11,0,2,0.189189,140,68,618,0.33657,0.982512,1734,1790,"748.446
",10,7,1,15.01,20
2.75676,5.3111,1.84225,0,0,0,0.667489,0.782455,0.539702,0,1.34996,3.59609,1.50192,822.878,1254.8,13,29.8974,3.67227,2,2,1,629,0,1.0178,1725,3340.68,1158.78,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,25,8.63128,0.675676,6.94197,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.89644,1.21108,1.58071,1.0993,0.928142,539,0.925723,1.06328,0.50101,625,730.624,777.16,37,37,13,0,2,0.27027,144,77,618,0.357605,0.982512,1734,1790,"748.446
",10,7,1,0.68,10
2.75753,5.36175,1.85866,0,0,0,0.657762,0.780684,0.541761,0,1.32932,3.32163,1.37513,826.152,1265.4,11,33.2193,3.48374,2,2,1,631,0,1.01774,1731,3383.27,1172.82,0,0,250,0,0,380,370,0,0,0.403226,0,0,0.602219,0.596774,0,0,0,0,0,0,-nan,0,37,13.1839,0.0586371,7.72202,16,5.48066,0.432432,4.2239,0,0,2,0,0,0,0,0,0,0,0,2.80645,2.91935,1.21792,1.57781,1.06079,0.901575,540,0.938952,1.06722,0.493247,610,733.794,784.895,37,28,10,0,2,0.432432,130,59,620,0.304839,0.982567,1740,1810,"755.113
",10,7,1,0.11,16
2.75676,5.33348,1.84938,0,0,0,0.658655,0.778002,0.541355,0,1.3356,3.48308,1.41916,823.49,1257.69,11,29.8974,3.53824,2,2,1,629,0,1.0178,1725,3354.76,1163.26,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,28,9.66704,0.756757,8.06648,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.89644,1.21108,1.58071,1.07445,0.911238,539,0.925723,1.06004,0.489951,599,730.624,777.839,37,28,10,0,2,0.351351,118,65,618,0.296117,0.982512,1734,1790,"748.446
",10,7,1,15.02,13
2.75753,5.35957,1.85797,0,0,0,0.658395,0.781025,0.541615,0,1.31788,3.13423,1.37513,826.092,1265.12,11,33.2193,3.48374,2,2,1,631,0,1.01774,1731,3381.89,1172.38,0,0,250,0,0,380,370,0,0,0.403226,0,0,0.602219,0.596774,0,0,0,0,0,0,-nan,0,37,13.1839,0.0586371,7.72202,16,5.48066,0.432432,4.21682,0,0,2,0,0,0,0,0,0,0,0,2.80645,2.91935,1.21792,1.57781,1.06257,0.902788,540,0.938952,1.05557,0.501327,610,733.794,784.829,37,28,10,0,2,0.432432,130,52,620,0.293548,0.982567,1740,1810,"755.113
",10,7,1,1.59,13
2.75676,5.31318,1.84237,0,0,0,0.663717,0.777956,0.539595,0,1.35215,3.61839,1.52673,823.226,1255.18,12,27.5754,3.68055,2,2,1,629,0,1.0178,1725,3341.99,1158.85,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,19,6.58923,0.513514,5.13164,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.8835,1.20676,1.58071,1.08917,0.921689,539,0.925723,1.07689,0.485021,645,730.624,775.231,37,34,12,0,2,0.351351,164,88,618,0.407767,0.982512,1734,1782,"745.779
",10,7,2,0.09,14
2.75753,5.35195,1.8555,0,0,0,0.660292,0.781862,0.541049,0,1.32692,3.29582,1.37513,825.906,1264.15,11,33.0673,3.48374,2,2,1,631,0,1.01774,1731,3377.08,1170.82,0,0,250,0,0,380,370,0,0,0.403226,0,0,0.602219,0.596774,0,0,0,0,0,0,-nan,0,37,13.1839,0.0586371,7.72202,25,8.56827,0.675676,7.09089,0,0,2,0,0,0,0,0,0,0,0,2.80645,2.91774,1.21739,1.57781,1.06732,0.906038,540,0.938952,1.06983,0.498134,610,733.794,784.469,37,28,10,0,2,0.351351,130,57,620,0.301613,0.982567,1740,1809,"754.779
",10,7,2,15.01,24
2.75753,5.35589,1.85678,0,0,0,0.660292,0.781633,0.541188,0,1.31456,3.29582,1.42,826.006,1264.69,11,33.0673,3.58718,2,2,1,631,0,1.01774,1731,3379.57,1171.63,0,0,250,0,0,380,370,0,0,0.403226,0,0,0.602219,0.596774,0,0,0,0,0,0,-nan,0,37,13.1839,0.0586371,7.72202,19,6.51189,0.513514,5.16422,0,0,2,0,0,0,0,0,0,0,0,2.80645,2.91774,1.21739,1.57781,1.06732,0.906038,540,0.938952,1.07506,0.49203,632,733.794,784.585,37,31,11,0,2,0.432432,152,61,620,0.343548,0.982567,1740,1809,"754.779
",10,7,2,15.01,20
2.75676,5.32131,1.84552,0,0,0,0.665606,0.780918,0.540089,0,1.33964,3.4382,1.50192,823.158,1256.21,13,29.7453,3.67227,2,2,1,629,0,1.0178,1725,3347.11,1160.83,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,16,5.52711,0.432432,4.14015,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.89482,1.21054,1.58071,1.09347,0.924179,539,0.925723,1.06871,0.520404,625,730.624,777.331,37,37,13,0,2,0.432432,144,73,618,0.351133,0.982512,1734,1789,"748.113
",10,7,2,0.11,16
2.75753,5.33553,1.85033,0,0,0,0.667824,0.785434,0.539634,0,1.29873,3.14909,1.56065,825.44,1262.08,11,33.0673,3.63613,2,2,1,631,0,1.01774,1731,3366.72,1167.56,0,0,250,0,0,380,370,0,0,0.403226,0,0,0.602219,0.596774,0,0,0,0,0,0,-nan,0,37,13.1839,0.0586371,7.72202,25,8.56827,0.675676,6.95347,0,0,2,0,0,0,0,0,0,0,0,2.80645,2.91774,1.21739,1.57781,1.08842,0.920433,540,0.938952,1.06141,0.537185,654,733.794,783.962,37,31,11,0,2,0.432432,174,55,620,0.369355,0.982567,1740,1809,"754.779
",10,7,2,15.02,20
2.75676,5.31204,1.84197,0,0,0,0.661823,0.777339,0.539738,0,1.32472,3.38549,1.48202,823.208,1254.99,11,27.5754,3.53824,2,2,1,629,0,1.0178,1725,3341.27,1158.6,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,13,4.50842,0.351351,3.23716,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.8835,1.20676,1.58071,1.0838,0.918041,539,0.925723,1.04118,0.486474,599,730.624,775.203,37,28,10,0,2,0.351351,118,58,618,0.28479,0.982512,1734,1782,"745.779
",10,7,2,15.01,-1
2.75676,5.33434,1.84908,0,0,0,0.655471,0.773886,0.541269,0,1.32264,3.14999,1.45509,823.811,1257.88,11,27.5754,3.53268,2,2,1,629,0,1.0178,1725,3355.3,1163.07,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,19,6.58923,0.513514,5.24472,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.8835,1.20676,1.58071,1.06569,0.905777,539,0.925723,1.04824,0.447374,621,730.624,775.876,37,31,11,0,2,0.513514,140,65,618,0.331715,0.982512,1734,1782,"745.779
",10,7,2,15.01,24
2.75758,5.30823,1.84058,0,0,0,0.661314,0.775938,0.541199,0,1.32845,3.24465,1.54127,821.013,1250.27,12,26.5754,3.63161,2,2,1,627,0,1.01621,1719,3328.26,1154.04,0,0,250,0,0,376,367,0,0,0.405186,0,0,0.599681,0.594814,0,0,0,0,0,0,-nan,0,37,13.2036,0.0590112,7.70327,22,7.6646,0.594595,6.13871,0,0,2,0,0,0,0,0,0,0,0,2.80227,2.87034,1.20467,1.58421,1.08567,0.916908,539,0.919948,1.03906,0.477304,623,727.454,771.697,37,34,12,0,2,0.27027,141,62,617,0.329011,0.984051,1729,1771,"743.279
",10,7,2,15.01,-1
2.75676,5.2921,1.83611,0,0,0,0.670616,0.784477,0.538596,0,1.3356,3.49748,1.54226,822.401,1252.28,12,29.7453,3.63161,2,2,1,629,0,1.0178,1725,3328.73,1154.91,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,16,5.52711,0.432432,4.08767,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.89482,1.21054,1.58071,1.1075,0.933751,539,0.925723,1.04771,0.510495,623,730.624,776.466,37,34,12,0,2,0.27027,142,68,618,0.339806,0.982512,1734,1789,"748.113
",10,7,2,0.25,21
2.75676,5.31565,1.84317,0,0,0,0.663087,0.777583,0.539737,0,1.32905,3.34856,1.50564,823.291,1255.51,12,27.5754,3.63161,2,2,1,629,0,1.0178,1725,3343.55,1159.35,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,16,5.54882,0.432432,4.18328,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.8835,1.20676,1.58071,1.08738,0.920475,539,0.925723,1.04452,0.497874,623,730.624,775.305,37,34,12,0,2,0.432432,142,64,618,0.333333,0.982512,1734,1782,"745.779
",10,7,2,0.10,16
2.75758,5.27535,1.83001,0,0,0,0.671386,0.781043,0.538723,0,1.33787,3.50678,1.55862,820.168,1246.03,13,26.2535,3.67227,2,2,1,627,0,1.01621,1719,3307.65,1147.42,0,0,250,0,0,376,367,0,0,0.405186,0,0,0.599681,0.594814,0,0,0,0,0,0,-nan,0,37,13.2036,0.0590112,7.70327,22,7.67326,0.594595,5.99374,0,0,2,0,0,0,0,0,0,0,0,2.80227,2.8671,1.20359,1.58421,1.11337,0.935729,539,0.919948,1.04269,0.511882,625,727.454,770.433,37,37,13,0,2,0.27027,143,71,617,0.34684,0.984051,1729,1769,"742.613
",10,7,3,15.01,19
2.75758,5.277,1.8304,0,0,0,0.668255,0.779938,0.539348,0,1.30912,3.47829,1.54127,820.25,1246.12,11,26.2535,3.63613,2,2,1,627,0,1.01621,1719,3308.68,1147.66,0,0,250,0,0,376,367,0,0,0.405186,0,0,0.599681,0.594814,0,0,0,0,0,0,-nan,0,37,13.2036,0.0590112,7.70327,19,6.62691,0.513514,5.09462,0,0,2,0,0,0,0,0,0,0,0,2.80227,2.8671,1.20359,1.58421,1.10448,0.929692,539,0.919948,1.05804,0.489025,665,727.454,770.501,37,31,11,0,2,0.189189,183,75,617,0.418152,0.984051,1729,1769,"742.613
",10,7,3,0.80,11
2.75835,5.30199,1.83854,0,0,0,0.671395,0.781534,0.538476,0,1.35237,3.55877,1.56306,822.948,1253.72,12,28.1604,3.72498,2,2,1,629,0,1.01616,1725,3334.95,1156.44,0,0,250,0,0,378,369,0,0,0.403877,0,0,0.600954,0.596123,0,0,0,0,0,0,-nan,0,37,13.2006,0.0588235,7.71558,22,7.63341,0.594595,6.01058,0,0,2,0,0,0,0,0,0,0,0,2.80291,2.88207,1.20777,1.58129,1.10362,0.929128,540,0.933728,1.07619,0.507449,658,730.624,776.206,37,34,12,0,2,0.351351,177,68,619,0.3958,0.984102,1735,1784,"747.613
",10,7,3,4.31,15
2.75676,5.28569,1.83332,0,0,0,0.666862,0.780424,0.538393,0,1.3247,3.62432,1.54577,822.587,1251.42,12,27.2535,3.63161,2,2,1,629,0,1.0178,1725,3324.7,1153.16,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,28,9.72135,0.756757,7.94926,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.88026,1.20568,1.58071,1.09713,0.927132,539,0.925723,1.05614,0.483828,623,730.624,774.158,37,34,12,0,2,0.189189,142,75,618,0.351133,0.982512,1734,1780,"745.113
",10,7,3,15.01,-1
2.75676,5.31849,1.8436,0,0,0,0.657383,0.773353,0.539905,0,1.31745,3.11512,1.38228,823.607,1255.93,11,25.8385,3.48374,2,2,1,629,0,1.0178,1725,3345.33,1159.62,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,25,8.70423,0.675676,7.19523,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.87217,1.20299,1.58071,1.07074,0.909573,539,0.925723,1.03353,0.481714,599,730.624,773.911,37,28,10,0,2,0.432432,118,52,618,0.275081,0.982512,1734,1775,"743.446
",10,7,3,15.01,-1
2.75758,5.29834,1.8367,0,0,0,0.660044,0.773674,0.540377,0,1.31995,3.18083,1.4811,821.039,1249.02,11,24.2535,3.53824,2,2,1,627,0,1.01621,1719,3322.06,1151.61,0,0,250,0,0,376,367,0,0,0.405186,0,0,0.599681,0.594814,0,0,0,0,0,0,-nan,0,37,13.2036,0.0590112,7.70327,19,6.64946,0.513514,5.22492,0,0,2,0,0,0,0,0,0,0,0,2.80227,2.85737,1.20115,1.58421,1.08125,0.914241,539,0.919948,1.02067,0.462593,599,727.454,769.817,37,28,10,0,2,0.27027,117,51,617,0.272285,0.984051,1729,1763,"741.113
",10,7,3,4.30,11
2.75753,5.31374,1.84242,0,0,0,0.666575,0.780636,0.53814,0,1.32884,3.66634,1.51013,825.375,1259.36,11,29.1604,3.58718,2,2,1,631,0,1.01774,1731,3352.97,1162.57,0,0,250,0,0,380,370,0,0,0.403226,0,0,0.602219,0.596774,0,0,0,0,0,0,-nan,0,37,13.1839,0.0586371,7.72202,25,8.6351,0.675676,7.03215,0,0,2,0,0,0,0,0,0,0,0,2.80645,2.89516,1.20986,1.57781,1.08574,0.919373,540,0.938952,1.06078,0.500922,632,733.794,779.969,37,31,11,0,2,0.27027,152,74,620,0.364516,0.982567,1740,1795,"750.113
",10,7,3,11.44,7
2.75676,5.28468,1.83339,0,0,0,0.673106,0.783421,0.537354,0,1.35236,3.66512,1.56306,822.401,1251.51,12,28.0084,3.72498,2,2,1,629,0,1.0178,1725,3324.07,1153.2,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,19,6.58923,0.513514,5.01533,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.8835,1.20676,1.58071,1.11443,0.938795,539,0.925723,1.06938,0.510895,647,730.624,774.744,37,34,12,0,2,0.27027,166,73,618,0.386731,0.982512,1734,1782,"745.779
",10,7,3,0.52,15
2.75758,5.32805,1.84683,0,0,0,0.65494,0.772152,0.542321,0,1.33709,3.36983,1.45031,821.582,1252.9,11,26.2535,3.53268,2,2,1,627,0,1.01621,1719,3340.68,1157.96,0,0,250,0,0,376,367,0,0,0.405186,0,0,0.599681,0.594814,0,0,0,0,0,0,-nan,0,37,13.2036,0.0590112,7.70327,31,10.8123,0.837838,9.20192,0,0,2,0,0,0,0,0,0,0,0,2.80227,2.8671,1.20359,1.58421,1.06633,0.903896,539,0.919948,1.06587,0.480707,621,727.454,772.014,37,31,11,0,2,0.432432,139,72,617,0.341977,0.984051,1729,1769,"742.613
",10,7,3,15.01,12
2.75676,5.33161,1.84813,0,0,0,0.655471,0.773602,0.54096,0,1.32905,3.36239,1.42317,823.781,1257.56,11,27.2535,3.53824,2,2,1,629,0,1.0178,1725,3353.59,1162.47,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,22,7.6382,0.594595,6.23513,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.88026,1.20568,1.58071,1.06465,0.905117,539,0.925723,1.04942,0.471199,599,730.624,775.519,37,28,10,0,2,0.432432,118,60,618,0.288026,0.982512,1734,1780,"745.113
",10,7,3,8.95,25
2.75758,5.28691,1.83295,0,0,0,0.661948,0.773974,0.539098,0,1.33333,3.51627,1.4811,820.839,1247.69,11,23.5165,3.53824,2,2,1,627,0,1.01621,1719,3314.9,1149.26,0,0,250,0,0,376,367,0,0,0.405186,0,0,0.599681,0.594814,0,0,0,0,0,0,-nan,0,37,13.2036,0.0590112,7.70327,22,7.72127,0.594595,6.18726,0,0,2,0,0,0,0,0,0,0,0,2.80227,2.84927,1.19764,1.58421,1.08631,0.917974,539,0.919948,1.0425,0.474218,599,727.454,768.44,37,28,10,0,2,0.27027,117,64,617,0.293355,0.984051,1729,1758,"738.946
",10,7,4,2.56,13
2.75676,5.32362,1.84543,0,0,0,0.656747,0.773684,0.539987,0,1.32749,3.35218,1.42317,823.64,1256.64,11,26.6865,3.53824,2,2,1,629,0,1.0178,1725,3348.56,1160.78,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,25,8.69932,0.675676,7.21494,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.87379,1.20353,1.58071,1.06714,0.906955,539,0.925723,1.0645,0.454271,599,730.624,774.793,37,28,10,0,2,0.351351,118,59,618,0.286408,0.982512,1734,1776,"743.779
",10,7,4,15.01,19
2.75753,5.32508,1.84629,0,0,0,0.6672,0.781209,0.538276,0,1.35236,3.54404,1.52767,825.553,1260.96,13,30.0084,3.61777,2,2,1,631,0,1.01774,1731,3360.13,1165.01,0,0,250,0,0,380,370,0,0,0.403226,0,0,0.602219,0.596774,0,0,0,0,0,0,-nan,0,37,13.1839,0.0586371,7.72202,37,12.7728,1,10.8428,0,0,2,0,0,0,0,0,0,0,0,2.80645,2.89677,1.2104,1.57781,1.08578,0.919221,540,0.938952,1.09843,0.488682,636,733.794,781.028,37,37,13,0,2,0.351351,156,77,620,0.375806,0.982567,1740,1796,"750.446
",10,7,4,2.98,8
2.75676,5.31086,1.84167,0,0,0,0.661191,0.777705,0.539449,0,1.32621,3.27282,1.37424,823.126,1254.87,11,28.1015,3.48374,2,2,1,629,0,1.0178,1725,3340.53,1158.41,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,25,8.6749,0.675676,7.11133,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.88188,1.20622,1.58071,1.07925,0.91482,539,0.925723,1.05755,0.473929,599,730.624,775.627,37,28,10,0,2,0.27027,118,56,618,0.281553,0.982512,1734,1781,"745.446
",10,7,4,15.01,23
2.7584,5.29007,1.83391,0,0,0,0.666189,0.774954,0.540781,0,1.36243,3.52705,1.54024,818.67,1243.85,14,25.9264,3.65526,2,2,1,625,0,1.01461,1713,3306.29,1146.19,0,0,250,0,0,374,366,0,0,0.405844,0,0,0.5984,0.594156,0,0,0,0,0,0,-nan,0,37,13.2204,0.0592,7.69683,13,4.57339,0.351351,3.25144,0,0,2,0,0,0,0,0,0,0,0,2.7987,2.84253,1.20013,1.58772,1.09902,0.92476,539,0.913358,1.0894,0.503981,627,724.284,766.653,37,40,14,0,2,0.351351,144,81,616,0.36526,0.9856,1724,1751,"739.279
",10,7,4,15.01,-1
2.75676,5.33303,1.84879,0,0,0,0.656747,0.774871,0.540684,0,1.33087,3.32418,1.47821,823.706,1257.81,11,28.1015,3.53268,2,2,1,629,0,1.0178,1725,3354.47,1162.89,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,19,6.59293,0.513514,5.244,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.88188,1.20622,1.58071,1.06654,0.906214,539,0.925723,1.08571,0.469184,621,730.624,776.286,37,31,11,0,2,0.432432,140,71,618,0.341424,0.982512,1734,1781,"745.446
",10,7,4,15.01,26
2.75676,5.33247,1.84861,0,0,0,0.656747,0.774902,0.540663,0,1.33412,3.36498,1.45118,823.692,1257.74,11,28.1015,3.53268,2,2,1,629,0,1.0178,1725,3354.12,1162.78,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,22,7.63391,0.594595,6.22004,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.88188,1.20622,1.58071,1.06654,0.906214,539,0.925723,1.08635,0.484356,621,730.624,776.27,37,31,11,0,2,0.432432,140,71,618,0.341424,0.982512,1734,1781,"745.446
",10,7,4,15.01,20
2.75758,5.33579,1.84909,0,0,0,0.651086,0.770101,0.542784,0,1.32934,3.06081,1.37331,821.833,1253.88,11,25.9088,3.42924,2,2,1,627,0,1.01621,1719,3345.54,1159.38,0,0,250,0,0,376,367,0,0,0.405186,0,0,0.599681,0.594814,0,0,0,0,0,0,-nan,0,37,13.2036,0.0590112,7.70327,19,6.63441,0.513514,5.3501,0,0,2,0,0,0,0,0,0,0,0,2.80227,2.86386,1.20332,1.58421,1.05314,0.89495,539,0.919948,1.05408,0.461369,599,727.454,772.359,37,25,9,0,2,0.513514,117,55,617,0.278768,0.984051,1729,1767,"742.446
",10,7,4,3.26,24
2.75753,5.32579,1.84618,0,0,0,0.662812,0.777856,0.538651,0,1.32963,3.58016,1.45975,825.76,1261.02,11,28.6458,3.58718,2,2,1,631,0,1.01774,1731,3360.57,1164.94,0,0,250,0,0,380,370,0,0,0.403226,0,0,0.602219,0.596774,0,0,0,0,0,0,-nan,0,37,13.1839,0.0586371,7.72202,25,8.64955,0.675676,7.12359,0,0,2,0,0,0,0,0,0,0,0,2.80645,2.89032,1.20825,1.57781,1.07383,0.911357,540,0.938952,1.07848,0.498886,632,733.794,779.889,37,31,11,0,2,0.351351,152,75,620,0.366129,0.982567,1740,1792,"749.113
",10,7,4,15.01,14
2.75835,5.34447,1.85197,0,0,0,0.655011,0.773763,0.541698,0,1.33159,3.13815,1.37424,824.081,1259.13,11,28.4234,3.42924,2,2,1,629,0,1.01616,1725,3361.67,1164.89,0,0,250,0,0,378,369,0,0,0.403877,0,0,0.600954,0.596123,0,0,0,0,0,0,-nan,0,37,13.2006,0.0588235,7.71558,22,7.63341,0.594595,6.28998,0,0,2,0,0,0,0,0,0,0,0,2.80291,2.88207,1.20858,1.58129,1.0546,0.895686,540,0.933728,1.07429,0.478481,610,730.624,778.129,37,25,9,0,2,0.432432,129,60,619,0.305331,0.984102,1735,1784,"748.113
",10,7,4,1.05,18
2.75676,5.29185,1.8352,0,0,0,0.668741,0.778937,0.537325,0,1.3588,3.58412,1.56306,822.846,1252.61,12,26.002,3.72498,2,2,1,629,0,1.0178,1725,3328.58,1154.34,0,0,250,0,0,378,368,0,0,0.404531,0,0,0.600954,0.595469,0,0,0,0,0,0,-nan,0,37,13.1869,0.0588235,7.70972,13,4.5313,0.351351,3.20986,0,0,2,0,0,0,0,0,0,0,0,2.80583,2.86893,1.20191,1.58071,1.10014,0.929369,539,0.925723,1.09162,0.505306,647,730.624,773.238,37,34,12,0,2,0.351351,166,77,618,0.393204,0.982512,1734,1773,"742.779
",10,7,5,15.01,-1
2.75758,5.30264,1.83752,0,0,0,0.65622,0.769911,0.540076,0,1.33491,3.37203,1.4579,821.441,1249.75,11,22.002,3.53268,2,2,1,627,0,1.01621,1719,3324.75,1152.13,0,0,250,0,0,376,367,0,0,0.405186,0,0,0.599681,0.594814,0,0,0,0,0,0,-nan,0,37,13.2036,0.0590112,7.70327,25,8.7992,0.675676,7.3081,0,0,2,0,0,0,0,0,0,0,0,2.80227,2.84117,1.19737,1.58421,1.0672,0.908919,539,0.919948,1.07335,0.454981,621,727.454,768.341,37,31,11,0,2,0.351351,139,71,617,0.340357,0.984051,1729,1753,"738.779
",10,7,5,15.01,15
